,id,title,quantityOptions,available,productType,crossSellSKUList,nixProduct,stickerBadges,sample,prices.price.currency,prices.price.amount,prices.unitPrice.unit,prices.unitPrice.price.currency,prices.unitPrice.price.amount,imageInfo.primaryView,badgesToDisplay.leftTop.image,badge.image,quantity,promotion.id,promotion.name,promotion.label,promotion.image,promotion.fromDate,promotion.toDate,promotion.validityPeriod,promotion.summary,promotion.offline,promotion.tags,promotion.badgeImage.main,promotion.stickerBadges,promotion.enablePromoAssistance,unavailabilityReason,reason,prices.promotionalPrice.currency,prices.promotionalPrice.amount
303,189540BKR,Tommies Snack Tomaatjes 250g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,179,kg,EUR,716.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/130520191137_189540BKR-1_360x360.png', 'height': 360, 'width': 360}]",,,250 g,,,,,,,,,,,,,,,,,
304,193936PAK,Schouderham Gerookt 175g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['193935PAK', '335214STK', '193878PAK', '351875PAK', '193932PAK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,127,kg,EUR,726.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/080520190139_193936PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,175 g,,,,,,,,,,,,,,,,,
305,188594PAK,Jumbo - Meergranen Desem Baguette - 2 Stuks,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,167,kg,EUR,668.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/280720202352_188594PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,250 g,,,,,,,,,,,,,,,,,
306,300204STK,Waldkorn - Volkoren Brood,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,207,piece,EUR,207.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/290720200457_300204STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
307,179780DS,Jumbo Serranoham Roomkaas 100g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['179785DS', '393079CUP', '393259CUP', '393280CUP', '393209CUP']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,289,kg,EUR,2890.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/110120200358_179780DS-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,100 g,kies_mix_tapas1,Kies & Mix tapas,Kies & Mix tapas,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/K&M%20tapas%20oktober.png,1622584860000.0,1641337140000.0,Geldig vanaf wo 2 jun. t/m di 4 jan. 2022,Diverse soorten,False,"[{'type': 'tag', 'text': '3 voor € 5,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,,
308,204492STK,Jumbo Peterselie Vers 30g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,98,kg,EUR,3267.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/100520191520_204492STK-1_360x360.png', 'height': 360, 'width': 360}]",,,30 G,,,,,,,,,,,,,,,,,
309,228683BAK,Jumbo Gevulde Scharreleieren 115g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['393079CUP', '287853BAK', '393209CUP', '393280CUP', '410664BAK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,229,kg,EUR,1991.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/270320192237_228683BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,115 g,kies_mix_tapas1,Kies & Mix tapas,Kies & Mix tapas,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/K&M%20tapas%20oktober.png,1622584860000.0,1641337140000.0,Geldig vanaf wo 2 jun. t/m di 4 jan. 2022,Diverse soorten,False,"[{'type': 'tag', 'text': '3 voor € 5,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,,
310,184555FLS,Glorix Extended Power Bleek Original 750ml,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,135,l,EUR,180.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/210420210340_184555FLS-1_360x360.png', 'height': 360, 'width': 360}]",,,750 ml,,,,,,,,,,,,,,,,,
311,170197ZK,Jumbo Patentbloem 1kg,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,73,kg,EUR,73.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/130520190446_170197ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,1 kg,,,,,,,,,,,,,,,,,
312,211743ZK,Jumbo Mini Krieltjes 450g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,74,kg,EUR,164.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/060320201611_211743ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,450 g,,,,,,,,,,,,,,,,,
313,453342ZK,Jumbo Zongedroogde Sultana Rozijnen 750g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,193,kg,EUR,257.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/140920212151_453342ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,750 g,,,,,,,,,,,,,,,,,
314,65689PAK,Optimel Drinkyoghurt aardbei kers 0% vet 1 x 1L,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,144,l,EUR,144.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/030920212128_65689PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,1000 ml,,,,,,,,,,,,,,,,,
315,203808STK,Jumbo Gerookte Kipfilet 100g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['203860PAK', '209326PAK', '175842PAK', '63391PAK', '63109PAK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-5+.png'],False,EUR,213,kg,EUR,2130.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/300320210540_203808STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,100 g,km_vleeswaren,Kies & Mix voorverpakte vleeswaren,Kies & Mix voorverpakte vleeswaren,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/KM-VVP%20vleeswaren-8-7.png,1637881260000.0,1641337140000.0,Geldig vanaf vr 26 nov. t/m di 4 jan. 2022,2 verpakkingen met kies en mix sticker à 100-155 gram,False,"[{'type': 'tag', 'text': '2 voor 3,50 euro'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,,
316,211720PAK,Jumbo Nasi Pakket 450g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,150,kg,EUR,333.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/110820200830_211720PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,450 g,,,,,,,,,,,,,,,,,
317,201831PAK,Jumbo Lange Vingers 175g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['331532CUP', '331532CUP', '387057PAK']",False,[],False,EUR,64,kg,EUR,366.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/030420210800_201831PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,175 g,,,,,,,,,,,,,,,,,
318,196235STK,Cheetos Nibb-it Sticks Naturel Chips 150gr,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,170,kg,EUR,1133.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/050220210418_196235STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,150 Gram,2566016-C-1,"Lay's Wokkels, Hamka's of Cheetos of Duyvis Borrel- of Tijgernootjes","Lay's Wokkels, Hamka's of Cheetos of Duyvis Borrel- of Tijgernootjes",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA13/Lays-Cheetos-Duyvis_280px.png,1638918060000.0,1641337199000.0,Geldig vanaf wo 8 dec. t/m di 4 jan. 2022,"3 zakken Lay's Wokkels, Hamka's of Cheetos à 125-170 gram of Duyvis à 275 gram",False,"[{'type': 'tag', 'text': '3 voor € 5,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],True,,,,
319,308442BAK,Jumbo Mini Kipschnitzel Zigeuner 165g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,"['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-5+.png', 'https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/kerst.png']",False,EUR,300,kg,EUR,1818.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/130120212339_308442BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,165 g,1303057-B-1,Kies & Mix Gourmet,Kies & Mix Gourmet,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Weekaanbiedingen/Week%2047/Gourmet%20kerst%202.png,1638486060000.0,1641337140000.0,Geldig vanaf vr 3 dec. t/m di 4 jan. 2022,Diverse artikelen,False,"[{'type': 'tag', 'text': '4+2 gratis'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,,
320,392327ZK,Jumbo Kruimige Aardappelen 500g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,100,kg,EUR,200.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/221020201432_392327ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,500 g,,,,,,,,,,,,,,,,,
321,205287ZK,Jumbo Gevulde Kransjes Wit Musket 200g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 50}]",True,Product,"['208405PAK', '451038TRA', '382964ZK', '171043ZK', '171100ZK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/kerst.png'],False,EUR,199,kg,EUR,995.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/191120212359_205287ZK-1_360x360.png', 'height': 360, 'width': 360}]",,,200 g,,,,,,,,,,,,,,,,,
322,87910BAK,Jumbo Hamburger Rund 4 stuks 440g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['213417POT', '302231STK', '212608STK', '363319PAK', '300184ZK']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,319,kg,EUR,725.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/110520191354_87910BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,440 g,,,,,,,,,,,,,,,,,
323,329776PAK,Jumbo Toiletpapier 4-Laags 10 Rollen Extra Zacht en Sterk,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,354,piece,EUR,35.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/270220200032_329776PAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,10 rollen,,,,,,,,,,,,,,,,,
324,349793STK,Jumbo Toiletpapier en Keukenrollen,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,533,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/150120201414_349793STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
325,213102PAK,Jumbo Basilicum Vers 20g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-3+.png'],False,EUR,144,kg,EUR,7200.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/170120190442_213102PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,20 G,,,,,,,,,,,,,,,,,
326,401901KGR,Jumbo Salami ca. 100g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['224330KGR', '220432KGR', '220433KGR', '440791KGR']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,150,kg,EUR,1500.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/051120201005_220438KGR-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
327,311921BKR,Slagroom 250ml,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png'],False,EUR,89,l,EUR,356.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/210220200401_311921BKR-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,250 ml,,,,,,,,,,,,,,,,,
328,363673STK,Jumbo Carpaccio Black Angus 143g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,"['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/kerst.png', 'https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-7+.png']",False,EUR,389,kg,EUR,2720.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/301020210847_363673STK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,143 g,2567042-B-1,Jumbo of La Place carpaccio,Jumbo of La Place carpaccio,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/Seizoen/SA13/Jumbo-La%20Place%20Carpaccio_280px.png,1638918060000.0,1641337199000.0,Geldig vanaf wo 8 dec. t/m di 4 jan. 2022,Alle soorten van de vleeswaren bedieningsafdeling<br />2 verpakkingen à circa 100-143 gram,False,"[{'type': 'tag', 'text': '2e halve prijs'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=PromotionBadges&FileName=Seizoen.svg&UnitName=Jumbo-Grocery,[],True,,,,
329,386953PAK,Koopmans Pannenkoeken Origineel 400g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['49609STK', '297025DS', '182393FLS']",False,[],False,EUR,108,kg,EUR,270.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/291020201106_386953PAK-1_360x360.png', 'height': 360, 'width': 360}]",,,400 g,,,,,,,,,,,,,,,,,
330,464840STK,Jumbo Roodlof 350g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,[],False,[],False,EUR,399,kg,EUR,1140.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/061220211124_464840STK-1_360x360.png', 'height': 360, 'width': 360}]",,,350 g,,,,,,,,,,,,,,,,,
331,306012KGR,Jonagold Appels (1 kg 5 a 7 Stuks),"[{'defaultAmount': 1000, 'minimumAmount': 1000, 'amountStep': 1000, 'unit': 'grams', 'maximumAmount': 999000}]",True,Product,[],False,[],False,EUR,189,kg,EUR,189.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/120920190912_306012KGR-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/alp.png?test,,,,,,,,,,,,,,,,,,
332,441718STK,Jonagold Appels met Bananen,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,RetailSet,[],False,[],False,EUR,418,,,,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/110520211709_441718STK-1_360x360.png', 'height': 360, 'width': 360}]",,,,,,,,,,,,,,,,,,,,
333,442774BAK,Jumbo Olijven met Knoflook 150g,"[{'defaultAmount': 1, 'minimumAmount': 1, 'amountStep': 1, 'unit': 'pieces', 'maximumAmount': 99}]",True,Product,"['179699DS', '393707TRA', '393220CUP', '419038CUP', '440012DS']",False,['https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Site/Grocery/Jumbo-Grocery/nl_NL/PIMProductBadge/tht-10+.png'],False,EUR,199,kg,EUR,1327.0,"[{'url': 'https://ish-images-static.prod.cloud.jumbo.com/product_images/230920210532_442774BAK-1_360x360.png', 'height': 360, 'width': 360}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,150 g,kies_mix_tapas1,Kies & Mix tapas,Kies & Mix tapas,https://www.jumbo.com/INTERSHOP/static/WFS/Jumbo-Grocery-Site/-/Jumbo-Grocery/nl_NL/Images_Aanbiedingen/2021/K&M%20tapas%20oktober.png,1622584860000.0,1641337140000.0,Geldig vanaf wo 2 jun. t/m di 4 jan. 2022,Diverse soorten,False,"[{'type': 'tag', 'text': '3 voor € 5,00'}]",https://www.jumbo.com/INTERSHOP/web/WFS/Jumbo-Grocery-Site/nl_NL/-/EUR/ViewPromotionAttachment-OpenFile?LocaleId=nl_NL&DirectoryPath=0003-Kies%26Mix&FileName=Kies%20%26%20Mix.png&UnitName=Jumbo-Grocery,[],True,,,,
